legacy_url,source_of_discovery,intended_destination,status_code,content_match_evidence,confidence,disposition
/living-workshop/2020/2/12/bit-o-gold,.com sitemap 2026-09-18,https://brianspoems.com/poem/bit-o-gold,301,poem text overlap 0.935 with /poem/bit-o-gold,high,redirect
/living-workshop/2020/2/13/sing-along,.com sitemap 2026-09-18,https://brianspoems.com/poem/sing-along,301,poem text overlap 0.985 with /poem/sing-along,high,redirect
/living-workshop/2020/2/14/be-patient,.com sitemap 2026-09-18,https://brianspoems.com/poem/be-patient,301,poem text overlap 0.876 with /poem/be-patient,high,redirect
/living-workshop/2020/2/15/how-to-forget,.com sitemap 2026-09-18,https://brianspoems.com/poem/how-to-forget,301,poem text overlap 1.0 with /poem/how-to-forget,high,redirect
/living-workshop/2020/2/16/the-silent-songs,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-silent-songs,301,poem text overlap 1.0 with /poem/the-silent-songs,high,redirect
/living-workshop/2020/2/17/calendar-app,.com sitemap 2026-09-18,https://brianspoems.com/poem/calendar-app,301,poem text overlap 0.904 with /poem/calendar-app,high,redirect
/living-workshop/2020/2/18/its-in-the-middles,.com sitemap 2026-09-18,https://brianspoems.com/poem/it-s-in-the-middles,301,poem text overlap 1.0 with /poem/it-s-in-the-middles,high,redirect
/living-workshop/2020/2/19/reclamation,.com sitemap 2026-09-18,https://brianspoems.com/poem/reclamation,301,poem text overlap 0.808 with /poem/reclamation,high,redirect
/living-workshop/2020/2/2/the-only-way-to-get-there,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-only-way-to-get-there,301,poem text overlap 0.813 with /poem/the-only-way-to-get-there,high,redirect
/living-workshop/2020/2/20/life-demands,.com sitemap 2026-09-18,https://brianspoems.com/poem/life-demands,301,poem text overlap 0.776 with /poem/life-demands,high,redirect
/living-workshop/2020/2/21/forever,.com sitemap 2026-09-18,https://brianspoems.com/poem/forever,301,poem text overlap 0.987 with /poem/forever,high,redirect
/living-workshop/2020/2/22/new-meaning,.com sitemap 2026-09-18,https://brianspoems.com/poem/new-meaning,301,poem text overlap 0.905 with /poem/new-meaning,high,redirect
/living-workshop/2020/2/23/bleeding,.com sitemap 2026-09-18,https://brianspoems.com/poem/bleeding,301,poem text overlap 1.0 with /poem/bleeding,high,redirect
/living-workshop/2020/2/24/accept-the-call,.com sitemap 2026-09-18,https://brianspoems.com/poem/accept-the-call,301,poem text overlap 0.514 with /poem/accept-the-call,high,redirect
/living-workshop/2020/2/25/all-goes-away,.com sitemap 2026-09-18,https://brianspoems.com/poem/all-goes-away,301,poem text overlap 0.946 with /poem/all-goes-away,high,redirect
/living-workshop/2020/2/26/in-the-dirt,.com sitemap 2026-09-18,https://brianspoems.com/poem/in-the-dirt,301,poem text overlap 0.959 with /poem/in-the-dirt,high,redirect
/living-workshop/2020/2/27/now-i-know,.com sitemap 2026-09-18,https://brianspoems.com/poem/now-i-know,301,poem text overlap 1.0 with /poem/now-i-know,high,redirect
/living-workshop/2020/2/28/river-wisdom,.com sitemap 2026-09-18,https://brianspoems.com/poem/river-wisdom,301,poem text overlap 1.0 with /poem/river-wisdom,high,redirect
/living-workshop/2020/2/29/river-return,.com sitemap 2026-09-18,https://brianspoems.com/poem/river-return,301,poem text overlap 0.94 with /poem/river-return,high,redirect
/living-workshop/2020/2/3/with-arms-wide,.com sitemap 2026-09-18,https://brianspoems.com/poem/with-arms-wide,301,poem text overlap 0.975 with /poem/with-arms-wide,high,redirect
/living-workshop/2020/2/4/within-himself,.com sitemap 2026-09-18,https://brianspoems.com/poem/within-himself,301,poem text overlap 0.786 with /poem/within-himself,high,redirect
/living-workshop/2020/2/5/understanding-avenue,.com sitemap 2026-09-18,https://brianspoems.com/poem/understanding-avenue,301,poem text overlap 0.987 with /poem/understanding-avenue,high,redirect
/living-workshop/2020/2/6/go-deep,.com sitemap 2026-09-18,https://brianspoems.com/poem/go-deep,301,poem text overlap 1.0 with /poem/go-deep,high,redirect
/living-workshop/2020/2/7/a-healing-light,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-healing-light,301,poem text overlap 1.0 with /poem/a-healing-light,high,redirect
/living-workshop/2020/2/8/a-place-to-always,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-place-to-always,301,poem text overlap 0.789 with /poem/a-place-to-always,high,redirect
/living-workshop/2020/2/9/before-bed,.com sitemap 2026-09-18,https://brianspoems.com/poem/before-bed,301,poem text overlap 0.94 with /poem/before-bed,high,redirect
/living-workshop/2020/3/1/quantum-mechanics,.com sitemap 2026-09-18,https://brianspoems.com/poem/quantum-mechanics,301,poem text overlap 1.0 with /poem/quantum-mechanics,high,redirect
/living-workshop/2020/3/10/wise-counsel,.com sitemap 2026-09-18,https://brianspoems.com/poem/wise-counsel,301,poem text overlap 0.761 with /poem/wise-counsel,high,redirect
/living-workshop/2020/3/11/truth,.com sitemap 2026-09-18,https://brianspoems.com/poem/truth-3,301,poem text overlap 0.942 with /poem/truth-3,high,redirect
/living-workshop/2020/3/12/my-screens,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-screens,301,poem text overlap 0.965 with /poem/my-screens,high,redirect
/living-workshop/2020/3/13/how-i-love,.com sitemap 2026-09-18,https://brianspoems.com/poem/how-i-love,301,poem text overlap 1.0 with /poem/how-i-love,high,redirect
/living-workshop/2020/3/14/slow-dancing,.com sitemap 2026-09-18,https://brianspoems.com/poem/slow-dancing,301,poem text overlap 0.627 with /poem/slow-dancing,high,redirect
/living-workshop/2020/3/15/life-is-fine,.com sitemap 2026-09-18,https://brianspoems.com/poem/life-is-fine,301,poem text overlap 0.836 with /poem/life-is-fine,high,redirect
/living-workshop/2020/3/16/do-something,.com sitemap 2026-09-18,https://brianspoems.com/poem/do-something,301,poem text overlap 0.976 with /poem/do-something,high,redirect
/living-workshop/2020/3/17/go-out-and-play,.com sitemap 2026-09-18,https://brianspoems.com/poem/go-out-and-play,301,poem text overlap 0.948 with /poem/go-out-and-play,high,redirect
/living-workshop/2020/3/18/tiny-arrows,.com sitemap 2026-09-18,https://brianspoems.com/poem/tiny-arrows,301,poem text overlap 1.0 with /poem/tiny-arrows,high,redirect
/living-workshop/2020/3/19/the-blue-pill,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-blue-pill,301,poem text overlap 0.75 with /poem/the-blue-pill,high,redirect
/living-workshop/2020/3/2/a-time-to-rest,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-time-to-rest,301,poem text overlap 1.0 with /poem/a-time-to-rest,high,redirect
/living-workshop/2020/3/20/my-own-worst-enemy,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-own-worst-enemy,301,poem text overlap 0.752 with /poem/my-own-worst-enemy,high,redirect
/living-workshop/2020/3/21/circles,.com sitemap 2026-09-18,https://brianspoems.com/poem/circles,301,poem text overlap 0.871 with /poem/circles,high,redirect
/living-workshop/2020/3/22/tenderness,.com sitemap 2026-09-18,https://brianspoems.com/poem/tenderness,301,poem text overlap 0.94 with /poem/tenderness,high,redirect
/living-workshop/2020/3/23/dont-buy-more-clothes,.com sitemap 2026-09-18,https://brianspoems.com/poem/don-t-buy-more-clothes,301,poem text overlap 1.0 with /poem/don-t-buy-more-clothes,high,redirect
/living-workshop/2020/3/24/becoming-speechless,.com sitemap 2026-09-18,https://brianspoems.com/poem/becoming-speechless,301,poem text overlap 0.736 with /poem/becoming-speechless,high,redirect
/living-workshop/2020/3/25/his-mother,.com sitemap 2026-09-18,https://brianspoems.com/poem/his-mother,301,poem text overlap 0.788 with /poem/his-mother,high,redirect
/living-workshop/2020/3/26/prickly-people,.com sitemap 2026-09-18,https://brianspoems.com/poem/prickly-people,301,poem text overlap 0.588 with /poem/prickly-people,high,redirect
/living-workshop/2020/3/27/onions,.com sitemap 2026-09-18,https://brianspoems.com/poem/onions,301,poem text overlap 0.975 with /poem/onions,high,redirect
/living-workshop/2020/3/28/giving-myself,.com sitemap 2026-09-18,https://brianspoems.com/poem/giving-myself,301,poem text overlap 0.958 with /poem/giving-myself,high,redirect
/living-workshop/2020/3/29/acquiescence,.com sitemap 2026-09-18,https://brianspoems.com/poem/acquiescence,301,poem text overlap 1.0 with /poem/acquiescence,high,redirect
/living-workshop/2020/3/3/the-walls,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-walls,301,poem text overlap 1.0 with /poem/the-walls,high,redirect
/living-workshop/2020/3/30/immigrant-song,.com sitemap 2026-09-18,https://brianspoems.com/poem/immigrant-song,301,poem text overlap 1.0 with /poem/immigrant-song,high,redirect
/living-workshop/2020/3/31/time-is-relative,.com sitemap 2026-09-18,https://brianspoems.com/poem/time-is-relative,301,poem text overlap 1.0 with /poem/time-is-relative,high,redirect
/living-workshop/2020/3/4/theres-still-time,.com sitemap 2026-09-18,https://brianspoems.com/poem/there-s-still-time,301,poem text overlap 0.969 with /poem/there-s-still-time,high,redirect
/living-workshop/2020/3/5/i-am-overcome,.com sitemap 2026-09-18,https://brianspoems.com/poem/i-am-overcome,301,poem text overlap 0.937 with /poem/i-am-overcome,high,redirect
/living-workshop/2020/3/6/the-veil-lifted,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-veil-lifted,301,poem text overlap 0.971 with /poem/the-veil-lifted,high,redirect
/living-workshop/2020/3/7/imperfect-love,.com sitemap 2026-09-18,/blog,301,no candidate on brianspoems.com,low - needs review,redirect - generic
/living-workshop/2020/3/8/growing-space,.com sitemap 2026-09-18,https://brianspoems.com/poem/growing-space,301,poem text overlap 1.0 with /poem/growing-space,high,redirect
/living-workshop/2020/3/9/my-plans,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-plans,301,poem text overlap 0.951 with /poem/my-plans,high,redirect
/living-workshop/2020/4/01/just-let-it-happen,.com sitemap 2026-09-18,https://brianspoems.com/poem/just-let-it-happen,301,poem text overlap 0.988 with /poem/just-let-it-happen,high,redirect
/living-workshop/2020/4/02/a-seed,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-seed,301,poem text overlap 1.0 with /poem/a-seed,high,redirect
/living-workshop/2020/4/03/a-good-seat,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-good-seat,301,poem text overlap 0.969 with /poem/a-good-seat,high,redirect
/living-workshop/2020/4/04/start-listening,.com sitemap 2026-09-18,https://brianspoems.com/poem/start-listening,301,poem text overlap 0.907 with /poem/start-listening,high,redirect
/living-workshop/2020/4/05/inundated,.com sitemap 2026-09-18,https://brianspoems.com/poem/inundated,301,poem text overlap 0.631 with /poem/inundated,high,redirect
/living-workshop/2020/4/06/pray-constantly,.com sitemap 2026-09-18,https://brianspoems.com/poem/pray-constantly,301,poem text overlap 1.0 with /poem/pray-constantly,high,redirect
/living-workshop/2020/4/07/right-here-right-now,.com sitemap 2026-09-18,https://brianspoems.com/poem/right-here-right-now,301,poem text overlap 1.0 with /poem/right-here-right-now,high,redirect
/living-workshop/2020/4/08/ice-age-truth,.com sitemap 2026-09-18,https://brianspoems.com/poem/ice-age-truth,301,poem text overlap 0.978 with /poem/ice-age-truth,high,redirect
/living-workshop/2020/4/09/lighten-your-load,.com sitemap 2026-09-18,https://brianspoems.com/poem/lighten-your-load,301,poem text overlap 0.672 with /poem/lighten-your-load,high,redirect
/living-workshop/2020/4/10/once-you-see,.com sitemap 2026-09-18,https://brianspoems.com/poem/once-you-see,301,poem text overlap 1.0 with /poem/once-you-see,high,redirect
/living-workshop/2020/4/11/lightness-of-being,.com sitemap 2026-09-18,https://brianspoems.com/poem/lightness-of-being,301,poem text overlap 0.624 with /poem/lightness-of-being,high,redirect
/living-workshop/2020/4/12/exposed,.com sitemap 2026-09-18,https://brianspoems.com/poem/exposed,301,poem text overlap 0.926 with /poem/exposed,high,redirect
/living-workshop/2020/4/13/last-night,.com sitemap 2026-09-18,https://brianspoems.com/poem/last-night,301,poem text overlap 1.0 with /poem/last-night,high,redirect
/living-workshop/2020/4/14/approach-god,.com sitemap 2026-09-18,https://brianspoems.com/poem/approach-god,301,poem text overlap 1.0 with /poem/approach-god,high,redirect
/living-workshop/2020/4/15/its-so-easy,.com sitemap 2026-09-18,https://brianspoems.com/poem/it-s-so-easy,301,poem text overlap 0.87 with /poem/it-s-so-easy,high,redirect
/living-workshop/2020/4/16/belly-fat,.com sitemap 2026-09-18,https://brianspoems.com/poem/belly-fat,301,poem text overlap 0.914 with /poem/belly-fat,high,redirect
/living-workshop/2020/4/17/you-wont-be-president,.com sitemap 2026-09-18,https://brianspoems.com/poem/you-won-t-be-president,301,poem text overlap 0.824 with /poem/you-won-t-be-president,high,redirect
/living-workshop/2020/4/18/us,.com sitemap 2026-09-18,https://brianspoems.com/poem/us,301,poem text overlap 1.0 with /poem/us,high,redirect
/living-workshop/2020/4/19/here-and-everywhere,.com sitemap 2026-09-18,https://brianspoems.com/poem/here-and-everywhere,301,poem text overlap 0.922 with /poem/here-and-everywhere,high,redirect
/living-workshop/2020/4/20/an-artists-prayer,.com sitemap 2026-09-18,https://brianspoems.com/poem/an-artist-s-prayer,301,poem text overlap 0.988 with /poem/an-artist-s-prayer,high,redirect
/living-workshop/2020/4/21/dark-was-the-night,.com sitemap 2026-09-18,https://brianspoems.com/poem/dark-was-the-night,301,poem text overlap 0.953 with /poem/dark-was-the-night,high,redirect
/living-workshop/2020/4/22/the-infinitude,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-infinitude,301,poem text overlap 1.0 with /poem/the-infinitude,high,redirect
/living-workshop/2020/4/23/the-path-of-descent,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-path-of-descent,301,poem text overlap 0.679 with /poem/the-path-of-descent,high,redirect
/living-workshop/2020/4/24/jubilee,.com sitemap 2026-09-18,https://brianspoems.com/poem/jubilee,301,poem text overlap 0.677 with /poem/jubilee,high,redirect
/living-workshop/2020/4/25/learning-to-fly,.com sitemap 2026-09-18,https://brianspoems.com/poem/learning-to-fly,301,poem text overlap 1.0 with /poem/learning-to-fly,high,redirect
/living-workshop/2020/4/26/the-virus,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-virus,301,poem text overlap 0.989 with /poem/the-virus,high,redirect
/living-workshop/2020/4/27/feel-the-weight,.com sitemap 2026-09-18,https://brianspoems.com/poem/feel-the-weight,301,poem text overlap 1.0 with /poem/feel-the-weight,high,redirect
/living-workshop/2020/4/28/keep-your-pennies,.com sitemap 2026-09-18,https://brianspoems.com/poem/keep-your-pennies,301,poem text overlap 0.854 with /poem/keep-your-pennies,high,redirect
/living-workshop/2020/4/29/emptiness,.com sitemap 2026-09-18,https://brianspoems.com/poem/emptiness,301,poem text overlap 1.0 with /poem/emptiness,high,redirect
/living-workshop/2020/4/30/should-i-be-worried,.com sitemap 2026-09-18,https://brianspoems.com/poem/should-i-be-worried,301,poem text overlap 1.0 with /poem/should-i-be-worried,high,redirect
/living-workshop/2020/5/1/we-cant-go-back,.com sitemap 2026-09-18,https://brianspoems.com/poem/we-can-t-go-back,301,poem text overlap 0.827 with /poem/we-can-t-go-back,high,redirect
/living-workshop/2020/5/10/off-center,.com sitemap 2026-09-18,https://brianspoems.com/poem/off-center,301,poem text overlap 1.0 with /poem/off-center,high,redirect
/living-workshop/2020/5/11/divine-riddles,.com sitemap 2026-09-18,https://brianspoems.com/poem/divine-riddles,301,poem text overlap 0.846 with /poem/divine-riddles,high,redirect
/living-workshop/2020/5/12/what-else,.com sitemap 2026-09-18,https://brianspoems.com/poem/what-else,301,poem text overlap 0.978 with /poem/what-else,high,redirect
/living-workshop/2020/5/13/to-ash-to-dust,.com sitemap 2026-09-18,https://brianspoems.com/poem/to-ash-to-dust,301,poem text overlap 0.647 with /poem/to-ash-to-dust,high,redirect
/living-workshop/2020/5/14/the-more-i-learn,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-more-i-learn,301,poem text overlap 1.0 with /poem/the-more-i-learn,high,redirect
